scientific_name,quality.indic,FID,subsample_count,specimen_number,subsample_weight,remaining_weight,weight,cruise,ship,haul,collection,latitude,longitude,itis_tsn,sex,is_random_sample,standard_length,fork_length,total_length,mantle_length,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,presence_only,beginTransect,endTransect,quality.indic2
Sardinops sagax,1.402,2905,50,54,9.6625,87.6375,0.2715,200407,FR,40,2175,42.8001,-124.7956,161729,female,N,263,,,,42.8001,-124.7956,42.7695,-124.7838,2004-07-19T19:32:00Z,2004-07-19T20:02:00Z,13.6,bucket,3.3,N,"-124.7956,42.8001","-124.7838,42.7695",-8.261
Sardinops sagax,1.402,2906,50,55,9.6625,87.6375,0.2805,200407,FR,40,2175,42.8001,-124.7956,161729,female,N,266,,,,42.8001,-124.7956,42.7695,-124.7838,2004-07-19T19:32:00Z,2004-07-19T20:02:00Z,13.6,bucket,3.3,N,"-124.7956,42.8001","-124.7838,42.7695",-8.261
Sardinops sagax,0.568,2977,50,51,1.2895,78.1,0.075,200407,FR,45,2180,41.9865,-125.842,161729,female,N,178,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2978,50,52,1.2895,78.1,0.062,200407,FR,45,2180,41.9865,-125.842,161729,male,N,171,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2979,50,53,1.2895,78.1,0.071,200407,FR,45,2180,41.9865,-125.842,161729,male,N,179,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2980,50,54,1.2895,78.1,0.067,200407,FR,45,2180,41.9865,-125.842,161729,female,N,173,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2981,50,55,1.2895,78.1,0.0435,200407,FR,45,2180,41.9865,-125.842,161729,female,N,161,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2982,50,56,1.2895,78.1,0.0695,200407,FR,45,2180,41.9865,-125.842,161729,female,N,183,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2983,50,57,1.2895,78.1,0.059,200407,FR,45,2180,41.9865,-125.842,161729,male,N,179,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2984,50,58,1.2895,78.1,0.068,200407,FR,45,2180,41.9865,-125.842,161729,female,N,177,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.568,2985,50,59,1.2895,78.1,0.053,200407,FR,45,2180,41.9865,-125.842,161729,female,N,167,,,,41.9865,-125.842,42.0236,-125.8635,2004-07-21T10:21:00Z,2004-07-21T10:51:00Z,16.9,bucket,3.4,N,"-125.842,41.9865","-125.8635,42.0236",-0.722
Sardinops sagax,0.412,3121,50,51,4.628,2.129,0.2225,200407,FR,52,2187,42.7028,-125.3555,161729,male,N,252,,,,42.7028,-125.3555,42.6596,-125.351,2004-07-23T12:49:00Z,2004-07-23T13:19:00Z,13.2,TSG,3.3,N,"-125.3555,42.7028","-125.351,42.6596",-4.215
Sardinops sagax,0.412,3122,50,52,4.628,2.129,0.1905,200407,FR,52,2187,42.7028,-125.3555,161729,female,N,249,,,,42.7028,-125.3555,42.6596,-125.351,2004-07-23T12:49:00Z,2004-07-23T13:19:00Z,13.2,TSG,3.3,N,"-125.3555,42.7028","-125.351,42.6596",-4.215
Sardinops sagax,1.206,3173,50,51,5.637,13.999,0.2135,200407,FR,53,2188,42.5798,-125.345,161729,male,N,246,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.206,3174,50,52,5.637,13.999,0.133,200407,FR,53,2188,42.5798,-125.345,161729,female,N,207,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.206,3175,50,53,5.637,13.999,0.173,200407,FR,53,2188,42.5798,-125.345,161729,male,N,241,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.206,3176,50,54,5.637,13.999,0.197,200407,FR,53,2188,42.5798,-125.345,161729,female,N,246,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.206,3177,50,55,5.637,13.999,0.22,200407,FR,53,2188,42.5798,-125.345,161729,female,N,252,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.206,3178,50,56,5.637,13.999,0.1225,200407,FR,53,2188,42.5798,-125.345,161729,female,N,202,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.206,3179,50,57,5.637,13.999,0.167,200407,FR,53,2188,42.5798,-125.345,161729,male,N,234,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T14:35:00Z,2004-07-23T15:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-4.411
Sardinops sagax,1.4,3559,50,51,3.8885,389.4115,0.129,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,217,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3560,50,52,3.8885,389.4115,0.155,200503,FR,36,2229,43.0006,-124.8486,161729,male,N,232,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3561,50,53,3.8885,389.4115,0.187,200503,FR,36,2229,43.0006,-124.8486,161729,male,N,241,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3562,50,54,3.8885,389.4115,0.1445,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,230,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3563,50,55,3.8885,389.4115,0.114,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,203,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3564,50,56,3.8885,389.4115,0.1415,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,223,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3565,50,57,3.8885,389.4115,0.109,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,204,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3566,50,58,3.8885,389.4115,0.125,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,216,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3567,50,59,3.8885,389.4115,0.109,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,202,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.4,3568,50,60,3.8885,389.4115,0.1145,200503,FR,36,2229,43.0006,-124.8486,161729,female,N,200,,,,43.0006,-124.8486,42.9715,-124.8605,2005-03-15T14:00:00Z,2005-03-15T14:30:00Z,11.7,bucket,3.1,N,"-124.8486,43.0006","-124.8605,42.9715",-2.56
Sardinops sagax,1.162,3619,50,51,3.231,94.5,0.1525,200503,FR,38,2231,42.3358,-124.6736,161729,male,N,242,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3620,50,52,3.231,94.5,0.176,200503,FR,38,2231,42.3358,-124.6736,161729,female,N,242,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3621,50,53,3.231,94.5,0.1305,200503,FR,38,2231,42.3358,-124.6736,161729,male,N,222,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3622,50,54,3.231,94.5,0.0955,200503,FR,38,2231,42.3358,-124.6736,161729,male,N,205,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3623,50,55,3.231,94.5,0.131,200503,FR,38,2231,42.3358,-124.6736,161729,female,N,227,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3624,50,56,3.231,94.5,0.1335,200503,FR,38,2231,42.3358,-124.6736,161729,male,N,232,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3625,50,57,3.231,94.5,0.1825,200503,FR,38,2231,42.3358,-124.6736,161729,female,N,260,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,1.162,3626,50,58,3.231,94.5,0.1605,200503,FR,38,2231,42.3358,-124.6736,161729,female,N,240,,,,42.3358,-124.6736,42.3021,-124.6691,2005-03-15T20:23:00Z,2005-03-15T20:53:00Z,10.8,bucket,3.1,N,"-124.6736,42.3358","-124.6691,42.3021",-2.069
Sardinops sagax,0.161,3781,50,51,2.6225,6.7775,0.099,200503,FR,48,2241,45.664,-124.3396,161729,male,N,206,,,,45.664,-124.3396,45.6966,-124.345,2005-03-19T14:13:00Z,2005-03-19T14:43:00Z,9.7,bucket,3.4,N,"-124.3396,45.664","-124.345,45.6966",-2.461
Sardinops sagax,0.161,3782,50,52,2.6225,6.7775,0.0355,200503,FR,48,2241,45.664,-124.3396,161729,male,N,152,,,,45.664,-124.3396,45.6966,-124.345,2005-03-19T14:13:00Z,2005-03-19T14:43:00Z,9.7,bucket,3.4,N,"-124.3396,45.664","-124.345,45.6966",-2.461
Sardinops sagax,0.161,3783,50,53,2.6225,6.7775,0.027,200503,FR,48,2241,45.664,-124.3396,161729,female,N,136,,,,45.664,-124.3396,45.6966,-124.345,2005-03-19T14:13:00Z,2005-03-19T14:43:00Z,9.7,bucket,3.4,N,"-124.3396,45.664","-124.345,45.6966",-2.461
Sardinops sagax,0.183,3884,50,51,2.118,74.4,0.038,200504,JD,1,2243,32.848,-117.6038,161729,female,N,156,,,,32.848,-117.6038,32.8163,-117.5775,2005-04-01T15:43:00Z,2005-04-01T16:13:00Z,15.4,TSG,,N,"-117.6038,32.848","-117.5775,32.8163",-1.935
Sardinops sagax,0.183,3885,50,52,2.118,74.4,0.044,200504,JD,1,2243,32.848,-117.6038,161729,female,N,156,,,,32.848,-117.6038,32.8163,-117.5775,2005-04-01T15:43:00Z,2005-04-01T16:13:00Z,15.4,TSG,,N,"-117.6038,32.848","-117.5775,32.8163",-1.935
Sardinops sagax,0.183,3886,50,53,2.118,74.4,0.0515,200504,JD,1,2243,32.848,-117.6038,161729,female,N,167,,,,32.848,-117.6038,32.8163,-117.5775,2005-04-01T15:43:00Z,2005-04-01T16:13:00Z,15.4,TSG,,N,"-117.6038,32.848","-117.5775,32.8163",-1.935
Sardinops sagax,0.183,3887,50,54,2.118,74.4,0.049,200504,JD,1,2243,32.848,-117.6038,161729,female,N,165,,,,32.848,-117.6038,32.8163,-117.5775,2005-04-01T15:43:00Z,2005-04-01T16:13:00Z,15.4,TSG,,N,"-117.6038,32.848","-117.5775,32.8163",-1.935
Sardinops sagax,0.165,3938,50,51,2.068,22.7,0.0365,200504,JD,2,2244,33.0346,-117.8433,161729,female,N,149,,,,33.0346,-117.8433,33.0223,-117.8103,2005-04-01T20:24:00Z,2005-04-01T20:54:00Z,15.6,TSG,,N,"-117.8433,33.0346","-117.8103,33.0223",-1.903
Sardinops sagax,0.165,3939,50,52,2.068,22.7,0.0505,200504,JD,2,2244,33.0346,-117.8433,161729,female,N,167,,,,33.0346,-117.8433,33.0223,-117.8103,2005-04-01T20:24:00Z,2005-04-01T20:54:00Z,15.6,TSG,,N,"-117.8433,33.0346","-117.8103,33.0223",-1.903
Sardinops sagax,0.165,3940,50,53,2.068,22.7,0.0405,200504,JD,2,2244,33.0346,-117.8433,161729,female,N,159,,,,33.0346,-117.8433,33.0223,-117.8103,2005-04-01T20:24:00Z,2005-04-01T20:54:00Z,15.6,TSG,,N,"-117.8433,33.0346","-117.8103,33.0223",-1.903
Sardinops sagax,0.165,3941,50,54,2.068,22.7,0.038,200504,JD,2,2244,33.0346,-117.8433,161729,female,N,153,,,,33.0346,-117.8433,33.0223,-117.8103,2005-04-01T20:24:00Z,2005-04-01T20:54:00Z,15.6,TSG,,N,"-117.8433,33.0346","-117.8103,33.0223",-1.903
Sardinops sagax,0.775,4160,50,51,2.045,22.45,0.054,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,169,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4161,50,52,2.045,22.45,0.053,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,173,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4162,50,53,2.045,22.45,0.0505,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,170,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4163,50,54,2.045,22.45,0.0715,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,181,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4164,50,55,2.045,22.45,0.054,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,167,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4165,50,56,2.045,22.45,0.0465,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,165,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4166,50,57,2.045,22.45,0.061,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,154,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4167,50,58,2.045,22.45,0.0565,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,172,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4168,50,59,2.045,22.45,0.042,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,157,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4169,50,60,2.045,22.45,0.0515,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,176,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4170,50,61,2.045,22.45,0.0665,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,181,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4171,50,62,2.045,22.45,0.054,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,174,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4172,50,63,2.045,22.45,0.056,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,168,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.775,4173,50,64,2.045,22.45,0.057,200504,JD,10,2252,34.5295,-121.0698,161729,female,N,176,,,,34.5295,-121.0698,34.5015,-121.049,2005-04-06T12:21:00Z,2005-04-06T12:51:00Z,14.5,bucket,,N,"-121.0698,34.5295","-121.049,34.5015",-1.271
Sardinops sagax,0.377,4224,50,51,2.8395,0.377,0.0595,200504,JD,11,2253,34.5045,-121.2206,161729,male,Y,172,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,0.377,4225,50,52,2.8395,0.377,0.056,200504,JD,11,2253,34.5045,-121.2206,161729,male,Y,176,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,0.377,4226,50,53,2.8395,0.377,0.0515,200504,JD,11,2253,34.5045,-121.2206,161729,male,Y,167,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,0.377,4227,50,54,2.8395,0.377,0.0515,200504,JD,11,2253,34.5045,-121.2206,161729,male,Y,168,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,0.377,4228,50,55,2.8395,0.377,0.056,200504,JD,11,2253,34.5045,-121.2206,161729,female,Y,177,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,0.377,4229,50,56,2.8395,0.377,0.05,200504,JD,11,2253,34.5045,-121.2206,161729,male,Y,162,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,0.377,4230,50,57,2.8395,0.377,0.0525,200504,JD,11,2253,34.5045,-121.2206,161729,male,Y,169,,,,34.5045,-121.2206,34.487,-121.186,2005-04-06T17:26:00Z,2005-04-06T17:56:00Z,14.4,TSG,,N,"-121.2206,34.5045","-121.186,34.487",-2.463
Sardinops sagax,1.594,4283,50,51,3.4495,22.64,0.207,200504,JD,14,2256,36.9186,-122.5405,161729,male,N,252,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4284,50,52,3.4495,22.64,0.183,200504,JD,14,2256,36.9186,-122.5405,161729,male,N,247,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4285,50,53,3.4495,22.64,0.2115,200504,JD,14,2256,36.9186,-122.5405,161729,female,N,265,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4286,50,54,3.4495,22.64,0.185,200504,JD,14,2256,36.9186,-122.5405,161729,female,N,244,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4287,50,55,3.4495,22.64,0.197,200504,JD,14,2256,36.9186,-122.5405,161729,male,N,246,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4288,50,56,3.4495,22.64,0.216,200504,JD,14,2256,36.9186,-122.5405,161729,female,N,255,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4289,50,57,3.4495,22.64,0.21,200504,JD,14,2256,36.9186,-122.5405,161729,female,N,257,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,1.594,4290,50,58,3.4495,22.64,0.184,200504,JD,14,2256,36.9186,-122.5405,161729,male,N,248,,,,36.9186,-122.5405,36.8833,-122.5401,2005-04-12T11:36:00Z,2005-04-12T12:06:00Z,12.3,TSG,,N,"-122.5405,36.9186","-122.5401,36.8833",-1.856
Sardinops sagax,0.439,4370,50,51,3.6605,11.36,0.1695,200504,JD,18,2260,34.5425,-121.8795,161729,female,N,247,,,,34.5425,-121.8795,34.5236,-121.8501,2005-04-25T10:21:00Z,2005-04-25T10:51:00Z,14.2,TSG,,N,"-121.8795,34.5425","-121.8501,34.5236",-3.221
Sardinops sagax,0.439,4371,50,52,3.6605,11.36,0.175,200504,JD,18,2260,34.5425,-121.8795,161729,female,N,250,,,,34.5425,-121.8795,34.5236,-121.8501,2005-04-25T10:21:00Z,2005-04-25T10:51:00Z,14.2,TSG,,N,"-121.8795,34.5425","-121.8501,34.5236",-3.221
Sardinops sagax,0.439,4372,50,53,3.6605,11.36,0.095,200504,JD,18,2260,34.5425,-121.8795,161729,female,N,194,,,,34.5425,-121.8795,34.5236,-121.8501,2005-04-25T10:21:00Z,2005-04-25T10:51:00Z,14.2,TSG,,N,"-121.8795,34.5425","-121.8501,34.5236",-3.221
Sardinops sagax,0.543,4431,50,51,5.1015,11.618,0.0945,200604,OD,15,2345,40.2406,-127.1623,161729,female,N,200,,,,40.2406,-127.1623,40.2171,-127.1983,2006-04-25T13:17:00Z,2006-04-25T13:47:00Z,11.3,bucket,3.4,N,"-127.1623,40.2406","-127.1983,40.2171",-4.559
Sardinops sagax,0.543,4432,50,52,5.1015,11.618,0.0965,200604,OD,15,2345,40.2406,-127.1623,161729,female,N,201,,,,40.2406,-127.1623,40.2171,-127.1983,2006-04-25T13:17:00Z,2006-04-25T13:47:00Z,11.3,bucket,3.4,N,"-127.1623,40.2406","-127.1983,40.2171",-4.559
Sardinops sagax,0.543,4433,50,53,5.1015,11.618,0.167,200604,OD,15,2345,40.2406,-127.1623,161729,female,N,226,,,,40.2406,-127.1623,40.2171,-127.1983,2006-04-25T13:17:00Z,2006-04-25T13:47:00Z,11.3,bucket,3.4,N,"-127.1623,40.2406","-127.1983,40.2171",-4.559
Sardinops sagax,0.543,4434,50,54,5.1015,11.618,0.105,200604,OD,15,2345,40.2406,-127.1623,161729,female,N,194,,,,40.2406,-127.1623,40.2171,-127.1983,2006-04-25T13:17:00Z,2006-04-25T13:47:00Z,11.3,bucket,3.4,N,"-127.1623,40.2406","-127.1983,40.2171",-4.559
Sardinops sagax,0.543,4435,50,55,5.1015,11.618,0.0795,200604,OD,15,2345,40.2406,-127.1623,161729,unknown,N,192,,,,40.2406,-127.1623,40.2171,-127.1983,2006-04-25T13:17:00Z,2006-04-25T13:47:00Z,11.3,bucket,3.4,N,"-127.1623,40.2406","-127.1983,40.2171",-4.559
Sardinops sagax,0.443,4486,50,51,4.0365,2.2,0.0815,200604,OD,17,2347,39.1245,-123.81,161729,female,N,195,,,,39.1245,-123.81,39.1483,-123.8353,2006-04-26T13:50:00Z,2006-04-26T14:20:00Z,10.8,TSG,3.5,N,"-123.81,39.1245","-123.8353,39.1483",-3.594
