collection;age;len.bin;Catch.wt;log1p.CPUE.trp;Year;Month;Season;time.step;geometry;equilibrium_time.pacific;standard_length;NBRE_IN;Total_N;LON;LAT;CatchWeightLen;keys;date
4399;0;125;0.240239817496625;0.277873947158514;2021;9;Fall;2021 - Fall;-118.9328|-118.992|33.8322|33.8435;2021-09-13 06:44:00;11.1;3;9;-118.9624;33.83785;0.136422291749499;439920219Fallc(-118.9328, -118.992, 33.8322, 33.8435)2021 - Fall2021-09-13 06:44:00;2021-09-13
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.1;27;729;-119.54975;33.514;4.76479046171344;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.2;27;729;-119.54975;33.514;4.91885844000619;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.3;54;729;-119.54975;33.514;10.1526637027533;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.4;54;729;-119.54975;33.514;10.4745036147477;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.5;81;729;-119.54975;33.514;16.2049785343626;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.6;27;729;-119.54975;33.514;5.56959625830026;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.7;54;729;-119.54975;33.514;11.4822068663023;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;10.9;27;729;-119.54975;33.514;6.09499505666513;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;11.6;27;729;-119.54975;33.514;7.4522098275724;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4402;0;125;84.7765196981539;4.73650857220937;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;11.7;27;729;-119.54975;33.514;7.66171693573055;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4404;0;125;2.82268492554618;1.56099946555782;2021;9;Fall;2021 - Fall;-117.8457|-117.8932|33.5438|33.5702;2021-09-15 03:27:00;10.3;11;121;-117.86945;33.557;1.32461022572009;440420219Fallc(-117.8457, -117.8932, 33.5438, 33.5702)2021 - Fall2021-09-15 03:27:00;2021-09-15
4404;0;125;2.82268492554618;1.56099946555782;2021;9;Fall;2021 - Fall;-117.8457|-117.8932|33.5438|33.5702;2021-09-15 03:27:00;10.7;11;121;-117.86945;33.557;1.49807469982609;440420219Fallc(-117.8457, -117.8932, 33.5438, 33.5702)2021 - Fall2021-09-15 03:27:00;2021-09-15
4405;0;125;0.022;0.0289113434944201;2021;9;Fall;2021 - Fall;-118.4172|-118.4672|33.5232|33.542;2021-09-15 07:55:00;12.5;1;1;-118.4422;33.5326;0.022;440520219Fallc(-118.4172, -118.4672, 33.5232, 33.542)2021 - Fall2021-09-15 07:55:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.1;172;1849;-118.5054;33.7804;89.1504337460405;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.2;43;1849;-118.5054;33.7804;23.0082711393898;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.3;86;1849;-118.5054;33.7804;47.4897259413093;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.4;129;1849;-118.5054;33.7804;73.4927286965177;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.5;129;1849;-118.5054;33.7804;75.799810967143;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.6;86;1849;-118.5054;33.7804;52.104276799534;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.7;86;1849;-118.5054;33.7804;53.708748092802;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;10.9;86;1849;-118.5054;33.7804;57.0194489503605;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;11;43;1849;-118.5054;33.7804;29.3632285119129;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;125;536.974837899079;6.57502904805731;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;11.7;43;1849;-118.5054;33.7804;35.8381650540692;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4417;0;125;9615.42047524378;9.45888345736037;2021;9;Fall;2021 - Fall;-117.4725|-117.5058|33.216|33.2417;2021-09-19 05:50:00;12.1;75;5625;-117.48915;33.22885;518.486016134542;441720219Fallc(-117.4725, -117.5058, 33.216, 33.2417)2021 - Fall2021-09-19 05:50:00;2021-09-19
4417;0;125;9615.42047524378;9.45888345736037;2021;9;Fall;2021 - Fall;-117.4725|-117.5058|33.216|33.2417;2021-09-19 05:50:00;12.3;75;5625;-117.48915;33.22885;546.680787732625;441720219Fallc(-117.4725, -117.5058, 33.216, 33.2417)2021 - Fall2021-09-19 05:50:00;2021-09-19
4417;0;125;9615.42047524378;9.45888345736037;2021;9;Fall;2021 - Fall;-117.4725|-117.5058|33.216|33.2417;2021-09-19 05:50:00;12.4;450;5625;-117.48915;33.22885;3367.00371095144;441720219Fallc(-117.4725, -117.5058, 33.216, 33.2417)2021 - Fall2021-09-19 05:50:00;2021-09-19
4417;0;125;9615.42047524378;9.45888345736037;2021;9;Fall;2021 - Fall;-117.4725|-117.5058|33.216|33.2417;2021-09-19 05:50:00;12.5;675;5625;-117.48915;33.22885;5183.24996042517;441720219Fallc(-117.4725, -117.5058, 33.216, 33.2417)2021 - Fall2021-09-19 05:50:00;2021-09-19
4420;0;125;0.377407188536092;0.400298615350456;2021;9;Fall;2021 - Fall;-117.3478|-117.373|33.0877|33.1262;2021-09-20 06:09:00;10.2;4;16;-117.3604;33.10695;0.182787749387484;442020219Fallc(-117.3478, -117.373, 33.0877, 33.1262)2021 - Fall2021-09-20 06:09:00;2021-09-20
4420;0;125;0.377407188536092;0.400298615350456;2021;9;Fall;2021 - Fall;-117.3478|-117.373|33.0877|33.1262;2021-09-20 06:09:00;10.4;4;16;-117.3604;33.10695;0.194619439148608;442020219Fallc(-117.3478, -117.373, 33.0877, 33.1262)2021 - Fall2021-09-20 06:09:00;2021-09-20
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;10.1;38;1444;-117.652;32.66915;31.3576090735939;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;10.2;38;1444;-117.652;32.66915;32.3715473512334;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;10.5;38;1444;-117.652;32.66915;35.5489142009258;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;10.8;38;1444;-117.652;32.66915;38.935309786976;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;11.4;38;1444;-117.652;32.66915;46.3647128144452;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;11.5;38;1444;-117.652;32.66915;47.6912744944086;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;11.6;38;1444;-117.652;32.66915;49.0438109262367;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;12;76;1444;-117.652;32.66915;109.438548591659;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;12.1;76;1444;-117.652;32.66915;112.41173374275;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;12.3;76;1444;-117.652;32.66915;118.524575862293;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;12.4;114;1444;-117.652;32.66915;182.498038948127;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4422;0;125;1116.34391844625;7.30616794895885;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;12.5;190;1444;-117.652;32.66915;312.157842653604;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4430;0;125;0.02;0.0263173083173734;2021;10;Fall;2021 - Fall;-117.3185|-117.3168|32.3737|32.3197;2021-10-08 07:08:00;12.3;1;1;-117.31765;32.3467;0.02;4430202110Fallc(-117.3185, -117.3168, 32.3737, 32.3197)2021 - Fall2021-10-08 07:08:00;2021-10-08
4433;0;125;2.13169262124003;1.34605990967074;2021;10;Fall;2021 - Fall;-117.097|-117.0615|32.077|32.038;2021-10-09 03:36:00;10.3;6;36;-117.07925;32.0575;0.41852739346807;4433202110Fallc(-117.097, -117.0615, 32.077, 32.038)2021 - Fall2021-10-09 03:36:00;2021-10-09
4433;0;125;2.13169262124003;1.34605990967074;2021;10;Fall;2021 - Fall;-117.097|-117.0615|32.077|32.038;2021-10-09 03:36:00;11.1;6;36;-117.07925;32.0575;0.532908778564549;4433202110Fallc(-117.097, -117.0615, 32.077, 32.038)2021 - Fall2021-10-09 03:36:00;2021-10-09
4433;0;125;2.13169262124003;1.34605990967074;2021;10;Fall;2021 - Fall;-117.097|-117.0615|32.077|32.038;2021-10-09 03:36:00;11.2;6;36;-117.07925;32.0575;0.548572289762273;4433202110Fallc(-117.097, -117.0615, 32.077, 32.038)2021 - Fall2021-10-09 03:36:00;2021-10-09
4433;0;125;2.13169262124003;1.34605990967074;2021;10;Fall;2021 - Fall;-117.097|-117.0615|32.077|32.038;2021-10-09 03:36:00;11.7;6;36;-117.07925;32.0575;0.631684159445142;4433202110Fallc(-117.097, -117.0615, 32.077, 32.038)2021 - Fall2021-10-09 03:36:00;2021-10-09
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;10.4;9;81;-116.94975;32.1069;0.876880388787973;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;10.6;9;81;-116.94975;32.1069;0.932525284633834;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;10.7;9;81;-116.94975;32.1069;0.961240970587947;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;11.3;9;81;-116.94975;32.1069;1.1464788406207;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;11.4;9;81;-116.94975;32.1069;1.17957440700405;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;11.5;9;81;-116.94975;32.1069;1.21332374161676;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;12.4;9;81;-116.94975;32.1069;1.54765699317614;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4436;0;125;9.44601528780406;2.60967905835684;2021;10;Fall;2021 - Fall;-116.93|-116.9695|32.0948|32.119;2021-10-10 04:13:00;12.5;9;81;-116.94975;32.1069;1.58833466137665;4436202110Fallc(-116.93, -116.9695, 32.0948, 32.119)2021 - Fall2021-10-10 04:13:00;2021-10-10
4437;0;125;36.3262357954903;3.90065829223289;2021;10;Fall;2021 - Fall;-117.079|-117.0953|32.1917|32.2358;2021-10-10 06:31:00;10.7;19;361;-117.08715;32.21375;2.75103647715524;4437202110Fallc(-117.079, -117.0953, 32.1917, 32.2358)2021 - Fall2021-10-10 06:31:00;2021-10-10
4437;0;125;36.3262357954903;3.90065829223289;2021;10;Fall;2021 - Fall;-117.079|-117.0953|32.1917|32.2358;2021-10-10 06:31:00;11.5;38;361;-117.08715;32.21375;6.94497628361502;4437202110Fallc(-117.079, -117.0953, 32.1917, 32.2358)2021 - Fall2021-10-10 06:31:00;2021-10-10
4437;0;125;36.3262357954903;3.90065829223289;2021;10;Fall;2021 - Fall;-117.079|-117.0953|32.1917|32.2358;2021-10-10 06:31:00;11.7;38;361;-117.08715;32.21375;7.34272183501276;4437202110Fallc(-117.079, -117.0953, 32.1917, 32.2358)2021 - Fall2021-10-10 06:31:00;2021-10-10
4437;0;125;36.3262357954903;3.90065829223289;2021;10;Fall;2021 - Fall;-117.079|-117.0953|32.1917|32.2358;2021-10-10 06:31:00;11.8;38;361;-117.08715;32.21375;7.54736973977386;4437202110Fallc(-117.079, -117.0953, 32.1917, 32.2358)2021 - Fall2021-10-10 06:31:00;2021-10-10
4437;0;125;36.3262357954903;3.90065829223289;2021;10;Fall;2021 - Fall;-117.079|-117.0953|32.1917|32.2358;2021-10-10 06:31:00;11.9;38;361;-117.08715;32.21375;7.75592191353395;4437202110Fallc(-117.079, -117.0953, 32.1917, 32.2358)2021 - Fall2021-10-10 06:31:00;2021-10-10
4437;0;125;36.3262357954903;3.90065829223289;2021;10;Fall;2021 - Fall;-117.079|-117.0953|32.1917|32.2358;2021-10-10 06:31:00;12;19;361;-117.08715;32.21375;3.98420954639946;4437202110Fallc(-117.079, -117.0953, 32.1917, 32.2358)2021 - Fall2021-10-10 06:31:00;2021-10-10
4439;0;125;13.0261356986591;2.91061987045588;2021;10;Fall;2021 - Fall;-117.0417|-117.0807|31.6232|31.647;2021-10-11 03:21:00;11.4;13;169;-117.0612;31.6351;2.25083094967876;4439202110Fallc(-117.0417, -117.0807, 31.6232, 31.647)2021 - Fall2021-10-11 03:21:00;2021-10-11
4439;0;125;13.0261356986591;2.91061987045588;2021;10;Fall;2021 - Fall;-117.0417|-117.0807|31.6232|31.647;2021-10-11 03:21:00;11.8;13;169;-117.0612;31.6351;2.51604898417347;4439202110Fallc(-117.0417, -117.0807, 31.6232, 31.647)2021 - Fall2021-10-11 03:21:00;2021-10-11
4439;0;125;13.0261356986591;2.91061987045588;2021;10;Fall;2021 - Fall;-117.0417|-117.0807|31.6232|31.647;2021-10-11 03:21:00;12.1;26;169;-117.0612;31.6351;5.4571633049434;4439202110Fallc(-117.0417, -117.0807, 31.6232, 31.647)2021 - Fall2021-10-11 03:21:00;2021-10-11
4439;0;125;13.0261356986591;2.91061987045588;2021;10;Fall;2021 - Fall;-117.0417|-117.0807|31.6232|31.647;2021-10-11 03:21:00;12.2;13;169;-117.0612;31.6351;2.80209245986349;4439202110Fallc(-117.0417, -117.0807, 31.6232, 31.647)2021 - Fall2021-10-11 03:21:00;2021-10-11
4440;0;125;6.05443995139555;2.20525740559392;2021;10;Fall;2021 - Fall;-116.8892|-116.8882|31.5535|31.501;2021-10-11 06:23:00;11.4;15;225;-116.8887;31.52725;2.81769667343515;4440202110Fallc(-116.8892, -116.8882, 31.5535, 31.501)2021 - Fall2021-10-11 06:23:00;2021-10-11
4440;0;125;6.05443995139555;2.20525740559392;2021;10;Fall;2021 - Fall;-116.8892|-116.8882|31.5535|31.501;2021-10-11 06:23:00;11.9;15;225;-116.8887;31.52725;3.23674327796041;4440202110Fallc(-116.8892, -116.8882, 31.5535, 31.501)2021 - Fall2021-10-11 06:23:00;2021-10-11
4441;0;125;6.0188611769961;2.20001492912503;2021;10;Fall;2021 - Fall;-116.7448|-116.7675|31.5913|31.6295;2021-10-11 09:41:00;10.5;8;64;-116.75615;31.6104;0.757248261092398;4441202110Fallc(-116.7448, -116.7675, 31.5913, 31.6295)2021 - Fall2021-10-11 09:41:00;2021-10-11
4441;0;125;6.0188611769961;2.20001492912503;2021;10;Fall;2021 - Fall;-116.7448|-116.7675|31.5913|31.6295;2021-10-11 09:41:00;10.8;8;64;-116.75615;31.6104;0.829383858664058;4441202110Fallc(-116.7448, -116.7675, 31.5913, 31.6295)2021 - Fall2021-10-11 09:41:00;2021-10-11
4441;0;125;6.0188611769961;2.20001492912503;2021;10;Fall;2021 - Fall;-116.7448|-116.7675|31.5913|31.6295;2021-10-11 09:41:00;11;8;64;-116.75615;31.6104;0.880025429364584;4441202110Fallc(-116.7448, -116.7675, 31.5913, 31.6295)2021 - Fall2021-10-11 09:41:00;2021-10-11
4441;0;125;6.0188611769961;2.20001492912503;2021;10;Fall;2021 - Fall;-116.7448|-116.7675|31.5913|31.6295;2021-10-11 09:41:00;11.3;8;64;-116.75615;31.6104;0.959931451275723;4441202110Fallc(-116.7448, -116.7675, 31.5913, 31.6295)2021 - Fall2021-10-11 09:41:00;2021-10-11
4441;0;125;6.0188611769961;2.20001492912503;2021;10;Fall;2021 - Fall;-116.7448|-116.7675|31.5913|31.6295;2021-10-11 09:41:00;12.3;8;64;-116.75615;31.6104;1.26238073631653;4441202110Fallc(-116.7448, -116.7675, 31.5913, 31.6295)2021 - Fall2021-10-11 09:41:00;2021-10-11
4441;0;125;6.0188611769961;2.20001492912503;2021;10;Fall;2021 - Fall;-116.7448|-116.7675|31.5913|31.6295;2021-10-11 09:41:00;12.5;8;64;-116.75615;31.6104;1.32989144028281;4441202110Fallc(-116.7448, -116.7675, 31.5913, 31.6295)2021 - Fall2021-10-11 09:41:00;2021-10-11
4447;0;125;20.1764706862992;3.32869697005165;2021;10;Fall;2021 - Fall;-116.3555|-116.3178|30.4712|30.4415;2021-10-14 11:19:00;11.2;18;324;-116.33665;30.45635;3.87644512642428;4447202110Fallc(-116.3555, -116.3178, 30.4712, 30.4415)2021 - Fall2021-10-14 11:19:00;2021-10-14
4447;0;125;20.1764706862992;3.32869697005165;2021;10;Fall;2021 - Fall;-116.3555|-116.3178|30.4712|30.4415;2021-10-14 11:19:00;12.3;18;324;-116.33665;30.45635;5.24629777801323;4447202110Fallc(-116.3555, -116.3178, 30.4712, 30.4415)2021 - Fall2021-10-14 11:19:00;2021-10-14
4447;0;125;20.1764706862992;3.32869697005165;2021;10;Fall;2021 - Fall;-116.3555|-116.3178|30.4712|30.4415;2021-10-14 11:19:00;12.5;36;324;-116.33665;30.45635;11.0537277818617;4447202110Fallc(-116.3555, -116.3178, 30.4712, 30.4415)2021 - Fall2021-10-14 11:19:00;2021-10-14
4471;0;125;2.30414802006676;1.40418274567906;2022;8;Summer;2022 - Summer;-122.6633|-122.6978|37.022|37.0615;2022-08-03 05:00:00;11.8;11;121;-122.68055;37.04175;2.30414802006676;447120228Summerc(-122.6633, -122.6978, 37.022, 37.0615)2022 - Summer2022-08-03 05:00:00;2022-08-03
4474;0;125;1.52942710939896;1.11160621603761;2022;8;Summer;2022 - Summer;-122.4585|-122.498|36.5317|36.55;2022-08-04 04:52:00;12.4;5;25;-122.47825;36.54085;1.52942710939896;447420228Summerc(-122.4585, -122.498, 36.5317, 36.55)2022 - Summer2022-08-04 04:52:00;2022-08-04
4475;0;125;7.46368935733675;2.39348426858787;2022;8;Summer;2022 - Summer;-122.5193|-122.4643|36.7237|36.6845;2022-08-04 08:01:00;11;7;49;-122.4918;36.7041;2.972164483446;447520228Summerc(-122.5193, -122.4643, 36.7237, 36.6845)2022 - Summer2022-08-04 08:01:00;2022-08-04
4475;0;125;7.46368935733675;2.39348426858787;2022;8;Summer;2022 - Summer;-122.5193|-122.4643|36.7237|36.6845;2022-08-04 08:01:00;12.5;7;49;-122.4918;36.7041;4.49152487389075;447520228Summerc(-122.5193, -122.4643, 36.7237, 36.6845)2022 - Summer2022-08-04 08:01:00;2022-08-04
4504;0;125;20.3777417100814;3.33826902236627;2022;9;Fall;2022 - Fall;-120.3692|-120.324|33.8773|33.8527;2022-09-18 11:21:00;10.1;13;169;-120.3466;33.865;1.48314861820995;450420229Fallc(-120.3692, -120.324, 33.8773, 33.8527)2022 - Fall2022-09-18 11:21:00;2022-09-18
4504;0;125;20.3777417100814;3.33826902236627;2022;9;Fall;2022 - Fall;-120.3692|-120.324|33.8773|33.8527;2022-09-18 11:21:00;10.2;13;169;-120.3466;33.865;1.53110575524492;450420229Fallc(-120.3692, -120.324, 33.8773, 33.8527)2022 - Fall2022-09-18 11:21:00;2022-09-18
